metric,val_prec,val_recall,val_f1,test_prec,test_recall,test_f1,name,freeze_enc,params,data,tag_emb_type,tag_emb,tag_rnn,par_rnn,par_rnn_l,mlp_h,arc_norm,par_rnn_h,par_type,par_gnn_layers,seed,training_steps
parser_labeled_results,0.309,0.186,0.2322,0.3857,0.2172,0.2779,bert-base-uncased,frozen,1.79,scierc,linear,0,1,LSTM,1,100,0,100,simple,0,3,2000
parser_labeled_results,0.2833,0.221,0.2483,0.3196,0.2334,0.2698,bert-base-uncased,frozen,2.19,scierc,linear,0,1,LSTM,1,500,1,100,simple,0,0,2000
parser_labeled_results,0.26,0.24,0.2496,0.3078,0.2696,0.2874,bert-base-uncased,frozen,2.19,scierc,linear,0,1,LSTM,1,500,1,100,simple,0,2,2000
parser_labeled_results,0.256,0.234,0.2445,0.3073,0.2677,0.2861,bert-base-uncased,frozen,2.19,scierc,linear,0,1,LSTM,1,500,1,100,simple,0,4,2000
parser_labeled_results,0.3078,0.177,0.2248,0.3657,0.2145,0.2704,bert-base-uncased,frozen,2.19,scierc,linear,0,1,LSTM,1,500,1,100,simple,0,1,2000
parser_labeled_results,0.2603,0.227,0.2425,0.3419,0.2844,0.3105,bert-base-uncased,frozen,2.19,scierc,linear,0,1,LSTM,1,500,1,100,simple,0,3,2000
parser_labeled_results,0.248,0.216,0.2309,0.2909,0.2501,0.269,bert-base-uncased,frozen,2.19,scierc,linear,0,1,LSTM,1,500,0,100,simple,0,0,2000
parser_labeled_results,0.2372,0.222,0.2293,0.2764,0.2501,0.2626,bert-base-uncased,frozen,2.19,scierc,linear,0,1,LSTM,1,500,0,100,simple,0,1,2000
parser_labeled_results,0.2494,0.205,0.225,0.2915,0.2246,0.2537,bert-base-uncased,frozen,2.19,scierc,linear,0,1,LSTM,1,500,0,100,simple,0,2,2000
parser_labeled_results,0.2802,0.202,0.2347,0.3156,0.2307,0.2665,bert-base-uncased,frozen,2.19,scierc,linear,0,1,LSTM,1,500,0,100,simple,0,4,2000
parser_labeled_results,0.2385,0.181,0.2058,0.28,0.1987,0.2325,bert-base-uncased,frozen,2.19,scierc,linear,0,1,LSTM,1,500,0,100,simple,0,3,2000
parser_labeled_results,0.6482,0.6562,0.6522,0.7025,0.6755,0.6887,bert-base-uncased,frozen,1.89,ade,linear,0,1,LSTM,1,300,1,100,simple,0,2,2000
parser_labeled_results,0.6763,0.6579,0.6669,0.6839,0.6346,0.6584,bert-base-uncased,frozen,1.89,ade,linear,0,1,LSTM,1,300,1,100,simple,0,0,2000
parser_labeled_results,0.6275,0.6999,0.6617,0.6372,0.6587,0.6478,bert-base-uncased,frozen,1.89,ade,linear,0,1,LSTM,1,300,1,100,simple,0,1,2000
parser_labeled_results,0.6707,0.6447,0.6574,0.7228,0.6707,0.6958,bert-base-uncased,frozen,1.89,ade,linear,0,1,LSTM,1,300,1,100,simple,0,4,2000
parser_labeled_results,0.6433,0.6661,0.6545,0.6799,0.6587,0.6691,bert-base-uncased,frozen,1.89,ade,linear,0,1,LSTM,1,300,1,100,simple,0,3,2000
parser_labeled_results,0.6173,0.6529,0.6346,0.6553,0.6442,0.6497,bert-base-uncased,frozen,1.89,ade,linear,0,1,LSTM,1,300,0,100,simple,0,0,2000
parser_labeled_results,0.643,0.6282,0.6355,0.6701,0.6298,0.6493,bert-base-uncased,frozen,1.89,ade,linear,0,1,LSTM,1,300,0,100,simple,0,4,2000
parser_labeled_results,0.6234,0.6455,0.6343,0.652,0.6394,0.6456,bert-base-uncased,frozen,1.89,ade,linear,0,1,LSTM,1,300,0,100,simple,0,3,2000
parser_labeled_results,0.6603,0.6265,0.643,0.68,0.613,0.6448,bert-base-uncased,frozen,1.89,ade,linear,0,1,LSTM,1,300,0,100,simple,0,2,2000
parser_labeled_results,0.6472,0.6472,0.6472,0.6533,0.625,0.6388,bert-base-uncased,frozen,1.89,ade,linear,0,1,LSTM,1,300,0,100,simple,0,1,2000
parser_labeled_results,0.6634,0.6628,0.6631,0.7091,0.6562,0.6816,bert-base-uncased,frozen,1.73,ade,linear,0,1,LSTM,1,100,1,100,simple,0,2,2000
parser_labeled_results,0.6438,0.6719,0.6575,0.6691,0.6562,0.6626,bert-base-uncased,frozen,1.73,ade,linear,0,1,LSTM,1,100,1,100,simple,0,4,2000
parser_labeled_results,0.6718,0.6414,0.6563,0.6883,0.6106,0.6471,bert-base-uncased,frozen,1.73,ade,linear,0,1,LSTM,1,100,1,100,simple,0,0,2000
parser_labeled_results,0.6758,0.6513,0.6633,0.6887,0.6274,0.6566,bert-base-uncased,frozen,1.73,ade,linear,0,1,LSTM,1,100,1,100,simple,0,3,2000
parser_labeled_results,0.6644,0.6513,0.6578,0.6845,0.6466,0.665,bert-base-uncased,frozen,1.73,ade,linear,0,1,LSTM,1,100,1,100,simple,0,1,2000
parser_labeled_results,0.6201,0.6768,0.6472,0.6528,0.6779,0.6651,bert-base-uncased,frozen,1.73,ade,linear,0,1,LSTM,1,100,0,100,simple,0,2,2000
parser_labeled_results,0.6479,0.6628,0.6553,0.6692,0.6466,0.6577,bert-base-uncased,frozen,1.73,ade,linear,0,1,LSTM,1,100,0,100,simple,0,0,2000
parser_labeled_results,0.6483,0.6612,0.6547,0.6724,0.6562,0.6642,bert-base-uncased,frozen,1.73,ade,linear,0,1,LSTM,1,100,0,100,simple,0,3,2000
parser_labeled_results,0.6516,0.6752,0.6632,0.6787,0.6755,0.6771,bert-base-uncased,frozen,1.73,ade,linear,0,1,LSTM,1,100,0,100,simple,0,1,2000
parser_labeled_results,0.6185,0.6521,0.6348,0.6651,0.6683,0.6667,bert-base-uncased,frozen,1.73,ade,linear,0,1,LSTM,1,100,0,100,simple,0,4,2000
parser_labeled_results,0.6456,0.6562,0.6509,0.6859,0.6562,0.6708,bert-base-uncased,frozen,2.13,ade,linear,0,1,LSTM,1,500,1,100,simple,0,0,2000
parser_labeled_results,0.6495,0.643,0.6462,0.6581,0.6154,0.636,bert-base-uncased,frozen,2.13,ade,linear,0,1,LSTM,1,500,1,100,simple,0,3,2000
parser_labeled_results,0.6616,0.6851,0.6731,0.6642,0.6562,0.6602,bert-base-uncased,frozen,2.13,ade,linear,0,1,LSTM,1,500,1,100,simple,0,2,2000
parser_labeled_results,0.6605,0.6496,0.655,0.6827,0.6154,0.6473,bert-base-uncased,frozen,2.13,ade,linear,0,1,LSTM,1,500,1,100,simple,0,4,2000
parser_labeled_results,0.6438,0.6645,0.654,0.679,0.6611,0.6699,bert-base-uncased,frozen,2.13,ade,linear,0,1,LSTM,1,500,1,100,simple,0,1,2000
parser_labeled_results,0.6435,0.6249,0.634,0.6308,0.5913,0.6104,bert-base-uncased,frozen,2.13,ade,linear,0,1,LSTM,1,500,0,100,simple,0,0,2000
parser_labeled_results,0.646,0.6529,0.6494,0.6528,0.6418,0.6473,bert-base-uncased,frozen,2.13,ade,linear,0,1,LSTM,1,500,0,100,simple,0,1,2000
parser_labeled_results,0.6222,0.6735,0.6469,0.6317,0.6226,0.6271,bert-base-uncased,frozen,2.13,ade,linear,0,1,LSTM,1,500,0,100,simple,0,2,2000
parser_labeled_results,0.634,0.6554,0.6445,0.6508,0.6226,0.6364,bert-base-uncased,frozen,2.13,ade,linear,0,1,LSTM,1,500,0,100,simple,0,3,2000
parser_labeled_results,0.6257,0.6752,0.6495,0.6288,0.6514,0.6399,bert-base-uncased,frozen,2.13,ade,linear,0,1,LSTM,1,500,0,100,simple,0,4,2000
parser_labeled_results,0.6311,0.6378,0.6345,0.5833,0.5884,0.5858,bert-base-uncased,frozen,2.02,yamakata,linear,0,1,LSTM,1,300,1,100,simple,0,3,2000
parser_labeled_results,0.6499,0.6223,0.6358,0.6035,0.5891,0.5962,bert-base-uncased,frozen,2.02,yamakata,linear,0,1,LSTM,1,300,1,100,simple,0,1,2000
parser_labeled_results,0.6332,0.6166,0.6248,0.599,0.5884,0.5937,bert-base-uncased,frozen,2.02,yamakata,linear,0,1,LSTM,1,300,1,100,simple,0,2,2000
parser_labeled_results,0.6641,0.6152,0.6387,0.6228,0.5864,0.6041,bert-base-uncased,frozen,2.02,yamakata,linear,0,1,LSTM,1,300,1,100,simple,0,0,2000
parser_labeled_results,0.6649,0.6187,0.641,0.6113,0.581,0.5957,bert-base-uncased,frozen,2.02,yamakata,linear,0,1,LSTM,1,300,1,100,simple,0,4,2000
parser_labeled_results,0.6357,0.6159,0.6256,0.58,0.5646,0.5722,bert-base-uncased,frozen,2.02,yamakata,linear,0,1,LSTM,1,300,0,100,simple,0,3,2000
parser_labeled_results,0.6569,0.6201,0.638,0.6128,0.5857,0.599,bert-base-uncased,frozen,2.02,yamakata,linear,0,1,LSTM,1,300,0,100,simple,0,0,2000
parser_labeled_results,0.6525,0.5974,0.6238,0.5956,0.5531,0.5735,bert-base-uncased,frozen,2.02,yamakata,linear,0,1,LSTM,1,300,0,100,simple,0,1,2000
parser_labeled_results,0.632,0.5939,0.6123,0.5854,0.5551,0.5698,bert-base-uncased,frozen,2.02,yamakata,linear,0,1,LSTM,1,300,0,100,simple,0,2,2000
parser_labeled_results,0.6477,0.6137,0.6303,0.5885,0.5653,0.5767,bert-base-uncased,frozen,2.02,yamakata,linear,0,1,LSTM,1,300,0,100,simple,0,4,2000
parser_labeled_results,0.6357,0.6159,0.6256,0.5871,0.5687,0.5777,bert-base-uncased,frozen,1.86,yamakata,linear,0,1,LSTM,1,100,1,100,simple,0,3,2000
parser_labeled_results,0.6714,0.601,0.6343,0.6048,0.5537,0.5781,bert-base-uncased,frozen,1.86,yamakata,linear,0,1,LSTM,1,100,1,100,simple,0,4,2000
parser_labeled_results,0.648,0.6052,0.6259,0.5968,0.566,0.581,bert-base-uncased,frozen,1.86,yamakata,linear,0,1,LSTM,1,100,1,100,simple,0,0,2000
parser_labeled_results,0.6315,0.6024,0.6166,0.5828,0.5578,0.57,bert-base-uncased,frozen,1.86,yamakata,linear,0,1,LSTM,1,100,1,100,simple,0,1,2000
parser_labeled_results,0.6615,0.6067,0.6329,0.6047,0.5639,0.5836,bert-base-uncased,frozen,1.86,yamakata,linear,0,1,LSTM,1,100,1,100,simple,0,2,2000
parser_labeled_results,0.6428,0.6045,0.6231,0.5898,0.5585,0.5737,bert-base-uncased,frozen,1.86,yamakata,linear,0,1,LSTM,1,100,0,100,simple,0,1,2000
parser_labeled_results,0.6588,0.5762,0.6147,0.6014,0.5429,0.5706,bert-base-uncased,frozen,1.86,yamakata,linear,0,1,LSTM,1,100,0,100,simple,0,2,2000
parser_labeled_results,0.6351,0.6045,0.6195,0.5808,0.5599,0.5701,bert-base-uncased,frozen,1.86,yamakata,linear,0,1,LSTM,1,100,0,100,simple,0,4,2000
parser_labeled_results,0.6341,0.6031,0.6182,0.5632,0.5395,0.5511,bert-base-uncased,frozen,1.86,yamakata,linear,0,1,LSTM,1,100,0,100,simple,0,3,2000
parser_labeled_results,0.6226,0.6137,0.6181,0.5823,0.5728,0.5775,bert-base-uncased,frozen,1.86,yamakata,linear,0,1,LSTM,1,100,0,100,simple,0,0,2000
parser_labeled_results,0.633,0.6357,0.6344,0.5785,0.5844,0.5814,bert-base-uncased,frozen,2.26,yamakata,linear,0,1,LSTM,1,500,1,100,simple,0,1,2000
parser_labeled_results,0.6587,0.6265,0.6422,0.616,0.585,0.6001,bert-base-uncased,frozen,2.26,yamakata,linear,0,1,LSTM,1,500,1,100,simple,0,3,2000
parser_labeled_results,0.6639,0.6159,0.639,0.6357,0.5912,0.6126,bert-base-uncased,frozen,2.26,yamakata,linear,0,1,LSTM,1,500,1,100,simple,0,0,2000
parser_labeled_results,0.6389,0.6244,0.6315,0.6014,0.5952,0.5983,bert-base-uncased,frozen,2.26,yamakata,linear,0,1,LSTM,1,500,1,100,simple,0,2,2000
parser_labeled_results,0.6582,0.6279,0.6427,0.6088,0.5844,0.5963,bert-base-uncased,frozen,2.26,yamakata,linear,0,1,LSTM,1,500,1,100,simple,0,4,2000
parser_labeled_results,0.6526,0.6152,0.6333,0.6001,0.5769,0.5883,bert-base-uncased,frozen,2.26,yamakata,linear,0,1,LSTM,1,500,0,100,simple,0,4,2000
parser_labeled_results,0.6248,0.6031,0.6138,0.583,0.5639,0.5733,bert-base-uncased,frozen,2.26,yamakata,linear,0,1,LSTM,1,500,0,100,simple,0,2,2000
parser_labeled_results,0.6397,0.5776,0.6071,0.597,0.5463,0.5705,bert-base-uncased,frozen,2.26,yamakata,linear,0,1,LSTM,1,500,0,100,simple,0,1,2000
parser_labeled_results,0.6395,0.601,0.6197,0.5968,0.5639,0.5799,bert-base-uncased,frozen,2.26,yamakata,linear,0,1,LSTM,1,500,0,100,simple,0,3,2000
parser_labeled_results,0.6455,0.6116,0.6281,0.6004,0.5735,0.5866,bert-base-uncased,frozen,2.26,yamakata,linear,0,1,LSTM,1,500,0,100,simple,0,0,2000
parser_labeled_results,0.6847,0.5101,0.5846,0.6717,0.5351,0.5957,bert-base-uncased,frozen,1.93,conll04,linear,0,1,LSTM,1,300,1,100,simple,0,0,2000
parser_labeled_results,0.6013,0.5229,0.5594,0.6172,0.5471,0.58,bert-base-uncased,frozen,1.93,conll04,linear,0,1,LSTM,1,300,1,100,simple,0,2,2000
parser_labeled_results,0.5972,0.5523,0.5739,0.601,0.5605,0.58,bert-base-uncased,frozen,1.93,conll04,linear,0,1,LSTM,1,300,1,100,simple,0,1,2000
parser_labeled_results,0.6267,0.4991,0.5557,0.6125,0.4843,0.5409,bert-base-uncased,frozen,1.93,conll04,linear,0,1,LSTM,1,300,1,100,simple,0,4,2000
parser_labeled_results,0.6078,0.5119,0.5558,0.5855,0.4963,0.5372,bert-base-uncased,frozen,1.93,conll04,linear,0,1,LSTM,1,300,1,100,simple,0,3,2000
parser_labeled_results,0.5857,0.4826,0.5292,0.5891,0.4993,0.5405,bert-base-uncased,frozen,1.93,conll04,linear,0,1,LSTM,1,300,0,100,simple,0,3,2000
parser_labeled_results,0.581,0.5596,0.5701,0.5605,0.5471,0.5537,bert-base-uncased,frozen,1.93,conll04,linear,0,1,LSTM,1,300,0,100,simple,0,1,2000
parser_labeled_results,0.5401,0.5431,0.5416,0.5271,0.5232,0.5251,bert-base-uncased,frozen,1.93,conll04,linear,0,1,LSTM,1,300,0,100,simple,0,0,2000
parser_labeled_results,0.6537,0.4642,0.5429,0.6535,0.5187,0.5783,bert-base-uncased,frozen,1.93,conll04,linear,0,1,LSTM,1,300,0,100,simple,0,4,2000
parser_labeled_results,0.5497,0.4972,0.5222,0.5577,0.5202,0.5383,bert-base-uncased,frozen,1.93,conll04,linear,0,1,LSTM,1,300,0,100,simple,0,2,2000
parser_labeled_results,0.7011,0.4477,0.5465,0.6547,0.4365,0.5238,bert-base-uncased,frozen,1.77,conll04,linear,0,1,LSTM,1,100,1,100,simple,0,2,2000
parser_labeled_results,0.589,0.5284,0.5571,0.5851,0.5396,0.5614,bert-base-uncased,frozen,1.77,conll04,linear,0,1,LSTM,1,100,1,100,simple,0,1,2000
parser_labeled_results,0.6792,0.5284,0.5944,0.6546,0.5157,0.5769,bert-base-uncased,frozen,1.77,conll04,linear,0,1,LSTM,1,100,1,100,simple,0,0,2000
parser_labeled_results,0.5978,0.5046,0.5473,0.5956,0.5262,0.5587,bert-base-uncased,frozen,1.77,conll04,linear,0,1,LSTM,1,100,1,100,simple,0,4,2000
parser_labeled_results,0.5521,0.5927,0.5717,0.5275,0.5725,0.5491,bert-base-uncased,frozen,1.77,conll04,linear,0,1,LSTM,1,100,1,100,simple,0,3,2000
parser_labeled_results,0.5878,0.5284,0.5565,0.5843,0.5441,0.5635,bert-base-uncased,frozen,1.77,conll04,linear,0,1,LSTM,1,100,0,100,simple,0,1,2000
parser_labeled_results,0.5733,0.5596,0.5664,0.5445,0.5575,0.551,bert-base-uncased,frozen,1.77,conll04,linear,0,1,LSTM,1,100,0,100,simple,0,4,2000
parser_labeled_results,0.5694,0.5193,0.5432,0.5395,0.5202,0.5297,bert-base-uncased,frozen,1.77,conll04,linear,0,1,LSTM,1,100,0,100,simple,0,3,2000
parser_labeled_results,0.5926,0.4991,0.5418,0.5567,0.4918,0.5222,bert-base-uncased,frozen,1.77,conll04,linear,0,1,LSTM,1,100,0,100,simple,0,0,2000
parser_labeled_results,0.5251,0.5761,0.5494,0.5361,0.5665,0.5509,bert-base-uncased,frozen,1.77,conll04,linear,0,1,LSTM,1,100,0,100,simple,0,2,2000
parser_labeled_results,0.6829,0.4899,0.5705,0.641,0.4858,0.5527,bert-base-uncased,frozen,2.17,conll04,linear,0,1,LSTM,1,500,1,100,simple,0,4,2000
parser_labeled_results,0.5775,0.5945,0.5859,0.5417,0.5531,0.5473,bert-base-uncased,frozen,2.17,conll04,linear,0,1,LSTM,1,500,1,100,simple,0,3,2000
parser_labeled_results,0.6184,0.5174,0.5634,0.5978,0.4933,0.5405,bert-base-uncased,frozen,2.17,conll04,linear,0,1,LSTM,1,500,1,100,simple,0,2,2000
parser_labeled_results,0.5355,0.5119,0.5235,0.4884,0.4709,0.4795,bert-base-uncased,frozen,2.17,conll04,linear,0,1,LSTM,1,500,1,100,simple,0,0,2000
parser_labeled_results,0.6339,0.556,0.5924,0.563,0.5411,0.5518,bert-base-uncased,frozen,2.17,conll04,linear,0,1,LSTM,1,500,1,100,simple,0,1,2000
parser_labeled_results,0.6116,0.5028,0.5519,0.5694,0.4783,0.5199,bert-base-uncased,frozen,2.17,conll04,linear,0,1,LSTM,1,500,0,100,simple,0,3,2000
parser_labeled_results,0.5566,0.5596,0.5581,0.5014,0.5291,0.5149,bert-base-uncased,frozen,2.17,conll04,linear,0,1,LSTM,1,500,0,100,simple,0,0,2000
parser_labeled_results,0.5903,0.5156,0.5504,0.5502,0.4918,0.5193,bert-base-uncased,frozen,2.17,conll04,linear,0,1,LSTM,1,500,0,100,simple,0,2,2000
parser_labeled_results,0.5444,0.5064,0.5247,0.58,0.5471,0.5631,bert-base-uncased,frozen,2.17,conll04,linear,0,1,LSTM,1,500,0,100,simple,0,4,2000
parser_labeled_results,0.5421,0.5193,0.5305,0.5023,0.4888,0.4955,bert-base-uncased,frozen,2.17,conll04,linear,0,1,LSTM,1,500,0,100,simple,0,1,2000
parser_labeled_results,0.2308,0.135,0.1703,0.2701,0.1491,0.1922,bert-base-uncased,frozen,1.71,scierc,linear,0,1,LSTM,0,300,1,0,simple,0,0,2000
parser_labeled_results,0.2573,0.123,0.1664,0.2866,0.1288,0.1777,bert-base-uncased,frozen,1.71,scierc,linear,0,1,LSTM,0,300,1,0,simple,0,4,2000
parser_labeled_results,0.3139,0.086,0.135,0.3154,0.0787,0.126,bert-base-uncased,frozen,1.71,scierc,linear,0,1,LSTM,0,300,1,0,simple,0,1,2000
parser_labeled_results,0.2723,0.113,0.1597,0.2911,0.1107,0.1604,bert-base-uncased,frozen,1.71,scierc,linear,0,1,LSTM,0,300,1,0,simple,0,2,2000
parser_labeled_results,0.1633,0.064,0.092,0.1836,0.0653,0.0963,bert-base-uncased,frozen,1.71,scierc,linear,0,1,LSTM,0,300,1,0,simple,0,3,2000
parser_labeled_results,0.1682,0.072,0.1008,0.1806,0.075,0.106,bert-base-uncased,frozen,1.71,scierc,linear,0,1,LSTM,0,300,0,0,simple,0,3,2000
parser_labeled_results,0.1303,0.166,0.146,0.1527,0.1806,0.1655,bert-base-uncased,frozen,1.71,scierc,linear,0,1,LSTM,0,300,0,0,simple,0,1,2000
parser_labeled_results,0.1737,0.119,0.1412,0.1756,0.1088,0.1344,bert-base-uncased,frozen,1.71,scierc,linear,0,1,LSTM,0,300,0,0,simple,0,2,2000
parser_labeled_results,0.1299,0.112,0.1203,0.1297,0.1038,0.1153,bert-base-uncased,frozen,1.71,scierc,linear,0,1,LSTM,0,300,0,0,simple,0,4,2000
parser_labeled_results,0.1689,0.148,0.1578,0.1901,0.1593,0.1733,bert-base-uncased,frozen,1.71,scierc,linear,0,1,LSTM,0,300,0,0,simple,0,0,2000
parser_labeled_results,0.2831,0.109,0.1574,0.2756,0.1158,0.1631,bert-base-uncased,frozen,1.32,scierc,linear,0,1,LSTM,0,100,1,0,simple,0,4,2000
parser_labeled_results,0.2326,0.097,0.1369,0.284,0.1209,0.1696,bert-base-uncased,frozen,1.32,scierc,linear,0,1,LSTM,0,100,1,0,simple,0,1,2000
parser_labeled_results,0.2562,0.072,0.1124,0.267,0.0709,0.112,bert-base-uncased,frozen,1.32,scierc,linear,0,1,LSTM,0,100,1,0,simple,0,3,2000
parser_labeled_results,0.3531,0.101,0.1571,0.3546,0.0977,0.1532,bert-base-uncased,frozen,1.32,scierc,linear,0,1,LSTM,0,100,1,0,simple,0,2,2000
parser_labeled_results,0.3492,0.088,0.1406,0.2904,0.0774,0.1222,bert-base-uncased,frozen,1.32,scierc,linear,0,1,LSTM,0,100,1,0,simple,0,0,2000
parser_labeled_results,0.2172,0.111,0.1469,0.228,0.113,0.1511,bert-base-uncased,frozen,1.32,scierc,linear,0,1,LSTM,0,100,0,0,simple,0,4,2000
parser_labeled_results,0.199,0.041,0.068,0.1866,0.0375,0.0625,bert-base-uncased,frozen,1.32,scierc,linear,0,1,LSTM,0,100,0,0,simple,0,1,2000
parser_labeled_results,0.2795,0.09,0.1362,0.2993,0.095,0.1442,bert-base-uncased,frozen,1.32,scierc,linear,0,1,LSTM,0,100,0,0,simple,0,2,2000
parser_labeled_results,0.1985,0.027,0.0475,0.1622,0.0222,0.0391,bert-base-uncased,frozen,1.32,scierc,linear,0,1,LSTM,0,100,0,0,simple,0,3,2000
parser_labeled_results,0.2123,0.093,0.1293,0.2005,0.0783,0.1126,bert-base-uncased,frozen,1.32,scierc,linear,0,1,LSTM,0,100,0,0,simple,0,0,2000
parser_labeled_results,0.1341,0.112,0.1221,0.1309,0.1019,0.1146,bert-base-uncased,frozen,2.18,scierc,linear,0,1,LSTM,0,500,1,0,simple,0,0,2000
parser_labeled_results,0.2212,0.119,0.1547,0.2484,0.1269,0.168,bert-base-uncased,frozen,2.18,scierc,linear,0,1,LSTM,0,500,1,0,simple,0,2,2000
parser_labeled_results,0.2141,0.143,0.1715,0.2405,0.1468,0.1823,bert-base-uncased,frozen,2.18,scierc,linear,0,1,LSTM,0,500,1,0,simple,0,4,2000
parser_labeled_results,0.2156,0.108,0.1439,0.3105,0.1468,0.1994,bert-base-uncased,frozen,2.18,scierc,linear,0,1,LSTM,0,500,1,0,simple,0,1,2000
parser_labeled_results,0.2442,0.116,0.1573,0.264,0.1204,0.1654,bert-base-uncased,frozen,2.18,scierc,linear,0,1,LSTM,0,500,1,0,simple,0,3,2000
parser_labeled_results,0.174,0.095,0.1229,0.1926,0.0912,0.1238,bert-base-uncased,frozen,2.18,scierc,linear,0,1,LSTM,0,500,0,0,simple,0,2,2000
parser_labeled_results,0.2136,0.113,0.1478,0.2334,0.1255,0.1633,bert-base-uncased,frozen,2.18,scierc,linear,0,1,LSTM,0,500,0,0,simple,0,4,2000
parser_labeled_results,0.157,0.175,0.1655,0.1811,0.1853,0.1832,bert-base-uncased,frozen,2.18,scierc,linear,0,1,LSTM,0,500,0,0,simple,0,1,2000
parser_labeled_results,0.1786,0.167,0.1726,0.2057,0.1765,0.19,bert-base-uncased,frozen,2.18,scierc,linear,0,1,LSTM,0,500,0,0,simple,0,0,2000
parser_labeled_results,0.1618,0.084,0.1106,0.198,0.094,0.1275,bert-base-uncased,frozen,2.18,scierc,linear,0,1,LSTM,0,500,0,0,simple,0,3,2000
parser_labeled_results,0.5475,0.5515,0.5495,0.5878,0.5553,0.5711,bert-base-uncased,frozen,1.65,ade,linear,0,1,LSTM,0,300,1,0,simple,0,4,2000
parser_labeled_results,0.5677,0.5251,0.5456,0.5824,0.5264,0.553,bert-base-uncased,frozen,1.65,ade,linear,0,1,LSTM,0,300,1,0,simple,0,0,2000
parser_labeled_results,0.564,0.5738,0.5689,0.5099,0.4976,0.5036,bert-base-uncased,frozen,1.65,ade,linear,0,1,LSTM,0,300,1,0,simple,0,2,2000
parser_labeled_results,0.5662,0.5779,0.572,0.5916,0.5745,0.5829,bert-base-uncased,frozen,1.65,ade,linear,0,1,LSTM,0,300,1,0,simple,0,1,2000
parser_labeled_results,0.5624,0.568,0.5652,0.5564,0.5577,0.557,bert-base-uncased,frozen,1.65,ade,linear,0,1,LSTM,0,300,1,0,simple,0,3,2000
parser_labeled_results,0.4929,0.4839,0.4884,0.5225,0.5024,0.5123,bert-base-uncased,frozen,1.65,ade,linear,0,1,LSTM,0,300,0,0,simple,0,3,2000
parser_labeled_results,0.5096,0.4584,0.4826,0.493,0.4255,0.4568,bert-base-uncased,frozen,1.65,ade,linear,0,1,LSTM,0,300,0,0,simple,0,0,2000
parser_labeled_results,0.5461,0.5565,0.5512,0.5266,0.524,0.5253,bert-base-uncased,frozen,1.65,ade,linear,0,1,LSTM,0,300,0,0,simple,0,1,2000
parser_labeled_results,0.4985,0.5392,0.518,0.4848,0.5,0.4923,bert-base-uncased,frozen,1.65,ade,linear,0,1,LSTM,0,300,0,0,simple,0,2,2000
parser_labeled_results,0.5413,0.5235,0.5323,0.5758,0.5385,0.5565,bert-base-uncased,frozen,1.65,ade,linear,0,1,LSTM,0,300,0,0,simple,0,4,2000
parser_labeled_results,0.593,0.5416,0.5661,0.6,0.5264,0.5608,bert-base-uncased,frozen,1.26,ade,linear,0,1,LSTM,0,100,1,0,simple,0,3,2000
parser_labeled_results,0.5755,0.5342,0.5541,0.5741,0.5216,0.5466,bert-base-uncased,frozen,1.26,ade,linear,0,1,LSTM,0,100,1,0,simple,0,0,2000
parser_labeled_results,0.5776,0.5614,0.5694,0.5868,0.5361,0.5603,bert-base-uncased,frozen,1.26,ade,linear,0,1,LSTM,0,100,1,0,simple,0,1,2000
parser_labeled_results,0.5589,0.5787,0.5687,0.5687,0.5769,0.5728,bert-base-uncased,frozen,1.26,ade,linear,0,1,LSTM,0,100,1,0,simple,0,4,2000
parser_labeled_results,0.5971,0.535,0.5643,0.6154,0.5192,0.5632,bert-base-uncased,frozen,1.26,ade,linear,0,1,LSTM,0,100,1,0,simple,0,2,2000
parser_labeled_results,0.5445,0.5449,0.5447,0.5455,0.5192,0.532,bert-base-uncased,frozen,1.26,ade,linear,0,1,LSTM,0,100,0,0,simple,0,1,2000
parser_labeled_results,0.5608,0.5474,0.554,0.5788,0.5385,0.5579,bert-base-uncased,frozen,1.26,ade,linear,0,1,LSTM,0,100,0,0,simple,0,2,2000
parser_labeled_results,0.5481,0.554,0.551,0.5661,0.5457,0.5557,bert-base-uncased,frozen,1.26,ade,linear,0,1,LSTM,0,100,0,0,simple,0,4,2000
parser_labeled_results,0.5627,0.5326,0.5472,0.5703,0.5168,0.5422,bert-base-uncased,frozen,1.26,ade,linear,0,1,LSTM,0,100,0,0,simple,0,3,2000
parser_labeled_results,0.5565,0.4913,0.5219,0.5874,0.5168,0.5499,bert-base-uncased,frozen,1.26,ade,linear,0,1,LSTM,0,100,0,0,simple,0,0,2000
parser_labeled_results,0.563,0.5523,0.5576,0.5429,0.5168,0.5296,bert-base-uncased,frozen,2.12,ade,linear,0,1,LSTM,0,500,1,0,simple,0,3,2000
parser_labeled_results,0.5628,0.5392,0.5507,0.5515,0.5144,0.5323,bert-base-uncased,frozen,2.12,ade,linear,0,1,LSTM,0,500,1,0,simple,0,4,2000
parser_labeled_results,0.5683,0.5556,0.5619,0.5846,0.5481,0.5658,bert-base-uncased,frozen,2.12,ade,linear,0,1,LSTM,0,500,1,0,simple,0,1,2000
parser_labeled_results,0.5553,0.5342,0.5445,0.5699,0.5192,0.5434,bert-base-uncased,frozen,2.12,ade,linear,0,1,LSTM,0,500,1,0,simple,0,2,2000
